#============================================================================
# Opacities computed by kappa        <a^n>=   8.2878e-2   1.1096e-1   5.3130e-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72     apow=      3.50
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300     nang=   180
#   porosity =      0.250 p_mantle =      0.000  fmax=     0.80 chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  Core   0.870   3.01  pyr-mg70
#  Core   0.130   1.80  c-z
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain    1.000   2.08  mixture of   2 materials and vacuum
#----------------------------------------------------------------------------
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
3
300
     5.467990e0      8.072202e1      1.444112e2     8.067936e-1
     5.695828e0      7.863772e1      1.399650e2     8.094525e-1
     5.933160e0      7.774375e1      1.348898e2     8.129987e-1
     6.180382e0      7.742339e1      1.294710e2     8.167931e-1
     6.437904e0      7.584567e1      1.256710e2     8.186407e-1
     6.706156e0      7.391474e1      1.209989e2     8.227697e-1
     6.985587e0      7.234978e1      1.158179e2     8.278189e-1
     7.276660e0      7.084965e1      1.088049e2     8.362382e-1
     7.579862e0      6.912940e1      1.003860e2     8.480564e-1
     7.895697e0      7.422471e1      8.345282e1     8.713675e-1
     8.224692e0      9.773319e1      6.148373e1     8.916933e-1
     8.567396e0      1.228171e2      5.734846e1     8.772093e-1
     8.924380e0      1.492988e2      6.517316e1     8.353393e-1
     9.296239e0      1.711441e2      7.620552e1     7.899442e-1
     9.683591e0      1.789688e2      8.486852e1     7.602290e-1
     1.008708e1      1.756375e2      9.036796e1     7.439217e-1
     1.050739e1      1.671347e2      9.486170e1     7.324804e-1
     1.094521e1      1.534015e2      9.862499e1     7.266424e-1
     1.140127e1      1.357357e2      1.022403e2     7.249886e-1
     1.187634e1      1.114857e2      1.058511e2     7.307752e-1
     1.237119e1      9.646856e1      1.023053e2     7.477762e-1
     1.288667e1      9.053028e1      9.580900e1     7.638230e-1
     1.342363e1      8.887504e1      8.930947e1     7.760707e-1
     1.398296e1      8.826633e1      8.380794e1     7.851291e-1
     1.456560e1      8.766655e1      7.747988e1     7.966895e-1
     1.517252e1      8.792074e1      7.001206e1     8.110644e-1
     1.580472e1      9.531411e1      6.114851e1     8.226537e-1
     1.646327e1      1.079556e2      5.682279e1     8.160824e-1
     1.714925e1      1.203402e2      5.820985e1     7.926876e-1
     1.786382e1      1.301570e2      6.186188e1     7.646037e-1
     1.860817e1      1.346634e2      6.559915e1     7.410888e-1
     1.938353e1      1.349905e2      6.816507e1     7.246900e-1
     2.019119e1      1.330066e2      7.011390e1     7.119604e-1
     2.103251e1      1.301458e2      7.168215e1     7.007704e-1
     2.190889e1      1.236389e2      7.273828e1     6.949854e-1
     2.282178e1      1.174441e2      7.250595e1     6.940743e-1
     2.377272e1      1.125175e2      7.180332e1     6.938539e-1
     2.476327e1      1.088528e2      7.090173e1     6.930461e-1
     2.579510e1      1.061173e2      6.994587e1     6.913994e-1
     2.686992e1      1.038165e2      6.927873e1     6.879957e-1
     2.798953e1      1.016626e2      6.875748e1     6.837313e-1
     2.915579e1      9.920331e1      6.861140e1     6.780119e-1
     3.037064e1      9.576639e1      6.850711e1     6.734490e-1
     3.163612e1      9.221673e1      6.821761e1     6.700743e-1
     3.295432e1      8.873308e1      6.779418e1     6.673620e-1
     3.432745e1      8.541772e1      6.729856e1     6.648164e-1
     3.575780e1      8.229164e1      6.676550e1     6.623221e-1
     3.724774e1      7.901643e1      6.627679e1     6.600811e-1
     3.879977e1      7.596686e1      6.560798e1     6.585578e-1
     4.041647e1      7.324789e1      6.476610e1     6.575445e-1
     4.210053e1      7.102282e1      6.384133e1     6.563170e-1
     4.385476e1      6.885498e1      6.296241e1     6.549374e-1
     4.568209e1      6.667291e1      6.213571e1     6.533186e-1
     4.758556e1      6.431775e1      6.148764e1     6.510657e-1
     4.956834e1      6.210099e1      6.083489e1     6.488044e-1
     5.163374e1      6.018328e1      5.997578e1     6.474268e-1
     5.378519e1      5.835956e1      5.908437e1     6.460859e-1
     5.602630e1      5.653983e1      5.825194e1     6.445150e-1
     5.836079e1      5.472982e1      5.750775e1     6.426229e-1
     6.079255e1      5.297249e1      5.672804e1     6.409933e-1
     6.332563e1      5.138880e1      5.586476e1     6.395441e-1
     6.596427e1      4.978580e1      5.506128e1     6.379254e-1
     6.871284e1      4.828372e1      5.429843e1     6.361002e-1
     7.157595e1      4.699529e1      5.344037e1     6.344574e-1
     7.455836e1      4.575784e1      5.256415e1     6.328060e-1
     7.766503e1      4.421619e1      5.195389e1     6.301409e-1
     8.090115e1      4.269439e1      5.137591e1     6.275633e-1
     8.427212e1      4.140720e1      5.061974e1     6.257424e-1
     8.778354e1      4.007247e1      4.985011e1     6.241932e-1
     9.144128e1      3.878562e1      4.912410e1     6.224762e-1
